Unnamed: 0,GEO_ID,per_capita_income,white,black,asian,native,pacific islander,other,Under High School,High School (No College Degree),College or More,"Agriculture, forestry, fishing and hunting, and mining",Construction_and_manufacturing,trade,"Transportation and warehousing, and utilities",nerds,"Educational services, and health care and social assistance",finance_inurance_and_realty,other_services,in_labor_force,out_labor_force,avg_commute_time,avg_housing_cost_burden,avg_poverty_ratio,Congressional_District_118,Congressional_District_116
5876,1500000US371190043041,2673.0,0.111036339165545,0.3573351278600269,0.1433378196500672,0.0094212651413189,0.0094212651413189,0.3694481830417227,0.3211678832116788,0.3912408759124087,0.2875912408759124,0.0407523510971786,0.2641065830721003,0.1379310344827586,0.0956112852664576,0.1826018808777429,0.091692789968652,0.0540752351097178,0.1332288401253918,0.4904580152671756,0.5095419847328244,26.321090047393355,42.67062314540059,1.9198641765704585,12,12
5877,1500000US371190043042,7271.0,0.0418943533697632,0.6757741347905283,0.1293260473588342,0.0255009107468123,0.0255009107468123,0.1020036429872495,0.3561484918793503,0.3631090487238979,0.2807424593967517,0.0348258706467661,0.2450248756218905,0.140547263681592,0.0522388059701492,0.1902985074626865,0.195273631840796,0.072139303482587,0.0696517412935323,0.5231958762886598,0.4768041237113402,29.5631067961165,29.5985401459854,2.26810073452256,14,12
5879,1500000US371190043061,10007.0,0.1143162393162393,0.376068376068376,0.1666666666666666,0.0149572649572649,0.0149572649572649,0.313034188034188,0.3372502937720329,0.3572267920094007,0.3055229142185663,0.0312151616499442,0.1081382385730211,0.1806020066889632,0.1616499442586399,0.1861761426978818,0.1560758082497212,0.0312151616499442,0.144927536231884,0.6755952380952381,0.3244047619047619,33.343023255813954,47.34649122807017,1.7134748272458042,14,12
5881,1500000US371190043062,3541.0,0.048582995951417,0.6133603238866396,0.0056680161943319,0.0056680161943319,0.0056680161943319,0.3210526315789473,0.5888839876488752,0.3343625937362152,0.0767534186149095,0.0302702702702702,0.1189189189189189,0.1945945945945946,0.2886486486486486,0.1329729729729729,0.0583783783783783,0.054054054054054,0.1221621621621621,0.1578063794068271,0.8421936205931729,24.67703349282296,31.666666666666664,2.069083608880491,14,12
5883,1500000US371190043071,5889.0,0.1289482253337675,0.601758384890915,0.0524259198957994,0.0397264734614132,0.0045587756431129,0.1725822207749918,0.1430549146285187,0.5219197046608214,0.3350253807106599,0.0112224448897795,0.082565130260521,0.107815631262525,0.0701402805611222,0.2849699398797595,0.2116232464929859,0.151503006012024,0.0801603206412825,0.8439079169006176,0.1560920830993823,35.874624624624616,28.926174496644293,2.051491477272727,14,12
5885,1500000US371190044001,4796.0,0.1732283464566929,0.3766404199475066,0.1049868766404199,0.0183727034120734,0.0183727034120734,0.3083989501312336,0.4524076147816349,0.2329227323628219,0.3146696528555431,0.0398293029871977,0.2660028449502133,0.1422475106685633,0.0725462304409672,0.1223328591749644,0.112375533428165,0.1365576102418207,0.1081081081081081,0.6269113149847095,0.3730886850152905,31.918604651162784,45.61797752808989,1.2742903930131004,12,12
5886,1500000US371190044002,7075.0,0.0918984280532043,0.3446191051995163,0.1559854897218863,0.0169286577992744,0.0169286577992744,0.373639661426844,0.3753910323253389,0.4202294056308654,0.2043795620437956,0.037940379403794,0.2127371273712737,0.1463414634146341,0.073170731707317,0.2059620596205962,0.1016260162601626,0.1260162601626016,0.0962059620596205,0.5216284987277354,0.4783715012722646,31.065217391304344,48.2608695652174,1.684131736526946,12,12
5887,1500000US371190044003,7783.0,0.1355421686746988,0.4246987951807229,0.0512048192771084,0.0140562248995983,0.0140562248995983,0.3604417670682731,0.3924050632911392,0.3955696202531645,0.2120253164556962,0.0276679841897233,0.2213438735177865,0.1531620553359683,0.1581027667984189,0.1314229249011857,0.1175889328063241,0.0533596837944664,0.1373517786561265,0.6200787401574803,0.3799212598425197,29.369409660107326,35.669291338582674,2.176969891095452,12,12
5888,1500000US371190045001,6437.0,0.2214580467675378,0.5268225584594223,0.0192572214580467,0.0192572214580467,0.0192572214580467,0.1939477303988996,0.4004602991944764,0.3302646720368239,0.2692750287686996,0.0358514724711907,0.2023047375160051,0.2074263764404609,0.1139564660691421,0.1626120358514724,0.1241997439180537,0.0524967989756722,0.1011523687580025,0.4776902887139108,0.5223097112860893,27.906091370558368,37.508591065292094,1.6228470111448832,12,12
5889,1500000US371190045002,5148.0,0.0693170234454638,0.345565749235474,0.1773700305810397,0.0142711518858307,0.0142711518858307,0.3792048929663608,0.3381995133819951,0.4914841849148418,0.170316301703163,0.0443037974683544,0.1787974683544304,0.1534810126582278,0.0490506329113924,0.2072784810126582,0.170886075949367,0.0775316455696202,0.1186708860759493,0.5382882882882883,0.4617117117117117,28.07865168539325,31.28440366972477,1.9700892857142855,12,12
5890,1500000US371190045003,16099.0,0.2219626168224299,0.389018691588785,0.0221962616822429,0.0163551401869158,0.0163551401869158,0.3341121495327103,0.2995720399429387,0.3609129814550642,0.3395149786019971,0.0327485380116959,0.0947368421052631,0.2421052631578947,0.1181286549707602,0.1532163742690058,0.1052631578947368,0.0619883040935672,0.191812865497076,0.7955182072829131,0.2044817927170868,35.67164179104478,37.57085020242914,1.89852492370295,14,12
5892,1500000US371190046001,10927.0,0.0715421303656597,0.7488076311605724,0.0461049284578696,0.0222575516693163,0.0222575516693163,0.0890302066772655,0.355291576673866,0.3606911447084233,0.2840172786177106,0.0385674931129476,0.0922865013774104,0.1336088154269972,0.1735537190082644,0.2107438016528925,0.1294765840220385,0.1115702479338843,0.1101928374655647,0.4394299287410926,0.5605700712589073,26.64110429447852,44.78927203065134,1.8398058252427183,12,12
5893,1500000US371190046002,4183.0,0.0459183673469387,0.6037414965986394,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.2789115646258503,0.3617571059431524,0.4685615848406546,0.1696813092161929,0.0305676855895196,0.1419213973799126,0.1430131004366812,0.0545851528384279,0.2707423580786026,0.2270742358078602,0.0676855895196506,0.0644104803493449,0.5283018867924528,0.4716981132075472,26.208178438661704,46.70731707317073,1.639406487232574,12,12
5894,1500000US371190047001,6527.0,0.2940251572327044,0.4308176100628931,0.070754716981132,0.0220125786163522,0.0298742138364779,0.1525157232704402,0.3268608414239482,0.3333333333333333,0.3398058252427184,0.037940379403794,0.1016260162601626,0.1463414634146341,0.0528455284552845,0.1707317073170731,0.2073170731707317,0.0975609756097561,0.1856368563685637,0.5535714285714286,0.4464285714285714,24.61845102505693,34.170984455958546,1.8113543788187372,14,12
5896,1500000US371190048001,3963.0,0.0621212121212121,0.4818181818181818,0.0045454545454545,0.0212121212121212,0.0212121212121212,0.4090909090909091,0.322508398656215,0.4468085106382978,0.2306830907054871,0.0383561643835616,0.2808219178082192,0.1342465753424657,0.0383561643835616,0.2301369863013698,0.0821917808219178,0.0383561643835616,0.1575342465753424,0.5490654205607477,0.4509345794392523,26.68896321070233,38.91696750902527,1.743667917448405,12,12
5897,1500000US371190048002,5262.0,0.0332541567695962,0.7244655581947743,0.0332541567695962,0.0332541567695962,0.0332541567695962,0.1425178147268408,0.3519206939281288,0.4671623296158612,0.1809169764560099,0.0461285008237232,0.2454695222405271,0.1169686985172981,0.0510708401976935,0.271828665568369,0.115321252059308,0.0461285008237232,0.1070840197693575,0.4295081967213114,0.5704918032786885,26.402284263959384,51.315789473684205,2.0005931198102016,12,12
5898,1500000US371190048003,11909.0,0.188034188034188,0.5555555555555556,0.0299145299145299,0.0299145299145299,0.0299145299145299,0.1666666666666666,0.2837078651685393,0.3918539325842696,0.324438202247191,0.0375335120643431,0.1769436997319035,0.0777479892761394,0.0965147453083109,0.2292225201072386,0.1273458445040214,0.0790884718498659,0.1756032171581769,0.5229885057471264,0.4770114942528735,29.09921671018277,35.05703422053232,2.05642144638404,14,12
5900,1500000US371190049001,31756.0,0.0356294536817102,0.7315914489311164,0.0332541567695962,0.0332541567695962,0.0332541567695962,0.1330166270783848,0.390279823269514,0.4801178203240059,0.1296023564064801,0.0557768924302788,0.1155378486055776,0.2749003984063745,0.1573705179282868,0.1613545816733067,0.0876494023904382,0.0517928286852589,0.095617529880478,0.4892307692307692,0.5107692307692308,29.03846153846153,41.53846153846153,2.1327433628318584,14,12
